LRcode,leerresultaten,LDcode,leerdoelen,niveau,niveau_omschrijving,OLOD
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00378,Kan op Windows Server een relationele databaseserver (SqlServer) installeren en beschikbaar maken voor een applicatie.,T,Toepassen,Windows Server I   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00388,Kan problemen in complexe ict-infrastructuur (netwerk + services) opsporen en oplossen door het toepassen van een systematische en grondige aanpak.,IN,Integreren,System Engineering Project   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00388,Kan problemen in complexe ict-infrastructuur (netwerk + services) opsporen en oplossen door het toepassen van een systematische en grondige aanpak.,IN,Integreren,System Engineering Project   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,2TI - keuze Computer Networks II (Ned/Eng)   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,Computer Networks II   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,Computer Networks II   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,Computer Networks II (English taught)   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,Computer Networks III   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00394,Kan routers en switches installeren en configureren.,WI,Weten inzien,Computer Networks III   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00397,Kan SDSF gebruiken om het resultaat van een uitgevoerde job te bekijken;.,T,Toepassen,Discover the Mainframe   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00415,Kan systeembeheertaken automatiseren a.d.h.v. PowerShell scripts.,IN,Integreren,Windows Server I   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00415,Kan systeembeheertaken automatiseren a.d.h.v. PowerShell scripts.,IN,Integreren,Windows Server I   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00422,Kan tools voor het opsporen en voorkomen van aanvallen op een it-systeem gebruiken (intrusion detection and prevention).,T,Toepassen,Cybersecurity Advanced   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00422,Kan tools voor het opsporen en voorkomen van aanvallen op een it-systeem gebruiken (intrusion detection and prevention).,T,Toepassen,Cybersecurity Advanced   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00425,"Kan typische netwerkservices (IIS, DNS, DHCP, File sharing, Sharepoint) opzetten en configureren.",T,Toepassen,Windows Server I   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00425,"Kan typische netwerkservices (IIS, DNS, DHCP, File sharing, Sharepoint) opzetten en configureren.",T,Toepassen,Windows Server I   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00426,"Kan typische netwerkservices (web, DNS, DHCP, ...) opzetten en configureren.",T,Toepassen,Linux   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00426,"Kan typische netwerkservices (web, DNS, DHCP, ...) opzetten en configureren.",T,Toepassen,Linux   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00427,"Kan typische services zoals DNS, DHCP, Fileserver, ... opzetten, configureren en beschikbaar maken over een netwerk.",T,Toepassen,System Engineering Project   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00427,"Kan typische services zoals DNS, DHCP, Fileserver, ... opzetten, configureren en beschikbaar maken over een netwerk.",T,Toepassen,System Engineering Project   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00430,Kan uitleggen wat coupling facility is.,WI,Weten inzien,Work-based Learning Mainframe System Administration   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00438,Kan verschillende componenten waaruit ict-infrastructuur bestaat (netwerk + services) met elkaar integreren zodat ze als geheel beschikbaar zijn voor de eindgebuikers.,IN,Integreren,System Engineering Project   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00438,Kan verschillende componenten waaruit ict-infrastructuur bestaat (netwerk + services) met elkaar integreren zodat ze als geheel beschikbaar zijn voor de eindgebuikers.,IN,Integreren,System Engineering Project   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00442,Kan via SPUFI DML en DDL statements uitvoeren.,T,Toepassen,Discover the Mainframe   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00445,"Kan volgende mainframegerelateerde principes toelichten: hardware-architectuur, z/OS, de verschillende softwarecomponenten, real/auxiliary/virtueel geheugen, paging en swapping, parallel sysplex, coupling facility.",WI,Weten inzien,Discover the Mainframe   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00447,Kan voorstellen doen over het beter afstemmen van de ICT-infrastructuur op de vereisten.,T,Toepassen,Computer Networks IV   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00447,Kan voorstellen doen over het beter afstemmen van de ICT-infrastructuur op de vereisten.,T,Toepassen,Computer Networks IV   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00453,Kan Windows Server installeren en de meest gangbare rollen configureren.,T,Toepassen,Windows Server I   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00453,Kan Windows Server installeren en de meest gangbare rollen configureren.,T,Toepassen,Windows Server I   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00454,"Kan zelfstandig complexe fysieke ict-infrastructuur (netwerk + services) opzetten, beveiligen en configureren.",IN,Integreren,System Engineering Project   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00454,"Kan zelfstandig complexe fysieke ict-infrastructuur (netwerk + services) opzetten, beveiligen en configureren.",IN,Integreren,System Engineering Project   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00455,Kan zelfstandig complexe fysieke netwerken opzetten en configureren.,IN,Integreren,System Engineering Project   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00455,Kan zelfstandig complexe fysieke netwerken opzetten en configureren.,IN,Integreren,System Engineering Project   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,Linux for Data Scientists   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,Linux for Data Scientists   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,Linux for Data Scientists   (VC)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,System Engineering Lab   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,System Engineering Lab   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00457,Kan zelfstandig een eenvoudige web- en databaseserver installeren op Linux en beschikbaar maken voor een applicatie.,IN,Integreren,System Engineering Lab   (VC)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00458,Kan zelfstandig en autonoom de installatie van Windows automatiseren met MDT en SCCM.,IN,Integreren,Windows Server II   (TI)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00458,Kan zelfstandig en autonoom de installatie van Windows automatiseren met MDT en SCCM.,IN,Integreren,Windows Server II   (TIAO)
B_TI_202,"De student kan complexe IT-oplossingen efficiënt en autonoom installeren, configureren, beveiligen, onderhouden en aanpassen zodat ze blijven beantwoorden aan de veranderende behoeften.",B_TIN_D_00459,"Kan zelfstandig en autonoom een emailserver (Exchange) opzetten, configureren en onderhouden.",IN,Integreren,Windows Server II   (TI)
